ID,default
9961,1
9962,0
9963,1
9964,0
9965,0
9966,0
9967,1
9968,1
9969,1
9970,1
9971,0
9972,0
9973,0
9974,1
9975,1
9976,0
9977,0
9978,1
9979,0
9980,0
9981,1
9982,1
9983,0
9984,0
9985,0
9986,0
9987,0
9988,1
9989,1
9990,0
9991,1
9992,1
9993,0
9994,0
9995,1
9996,0
9997,1
9998,1
9999,1
10000,0
10001,1
10002,1
10003,1
10004,0
10005,0
10006,0
10007,0
10008,1
10009,0
10010,1
10011,0
10012,0
10013,0
10014,0
10015,0
10016,1
10017,0
10018,0
10019,0
10020,0
10021,0
10022,0
10023,0
10024,1
10025,0
10026,1
10027,1
10028,1
10029,0
10030,1
10031,1
10032,0
10033,1
10034,0
10035,1
10036,0
10037,1
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,1
10045,0
10046,0
10047,1
10048,1
10049,1
10050,0
10051,0
10052,1
10053,0
10054,0
10055,1
10056,0
10057,1
10058,1
10059,0
10060,1
10061,1
10062,0
10063,1
10064,1
10065,0
10066,0
10067,0
10068,1
10069,1
10070,1
10071,1
10072,0
10073,0
10074,1
10075,0
10076,1
10077,0
10078,1
10079,1
10080,0
10081,0
10082,0
10083,0
10084,1
10085,1
10086,1
10087,1
10088,0
10089,1
10090,1
10091,1
10092,0
10093,0
10094,1
10095,0
10096,0
10097,0
10098,1
10099,1
10100,1
10101,1
10102,1
10103,0
10104,1
10105,1
10106,1
10107,0
10108,1
10109,0
10110,0
10111,0
10112,1
10113,1
10114,1
10115,0
10116,0
10117,1
10118,1
10119,1
10120,0
10121,1
10122,0
10123,1
10124,1
10125,0
10126,0
10127,1
10128,1
10129,0
10130,0
10131,0
10132,0
10133,0
10134,1
10135,0
10136,1
10137,1
10138,0
10139,1
10140,0
10141,1
10142,0
10143,0
10144,0
10145,0
10146,0
10147,1
10148,0
10149,1
10150,0
10151,0
10152,0
10153,0
10154,0
10155,0
10156,0
10157,1
10158,1
10159,1
10160,1
10161,0
10162,0
10163,0
10164,0
10165,1
10166,0
10167,0
10168,1
10169,1
10170,0
10171,1
10172,0
10173,0
10174,1
10175,1
10176,0
10177,0
10178,1
10179,1
10180,0
10181,1
10182,1
10183,0
10184,1
10185,1
10186,1
10187,0
10188,0
10189,1
10190,0
10191,1
10192,1
10193,1
10194,0
10195,1
10196,0
10197,1
10198,0
10199,1
10200,1
10201,1
10202,1
10203,1
10204,0
10205,1
10206,0
10207,1
10208,1
10209,0
10210,0
10211,1
10212,1
10213,0
10214,0
10215,0
10216,1
10217,0
10218,0
10219,1
10220,0
10221,0
10222,0
10223,1
10224,1
10225,1
10226,1
10227,0
10228,0
10229,0
10230,1
10231,1
10232,1
10233,0
10234,1
10235,1
10236,1
10237,0
10238,1
10239,1
10240,0
10241,0
10242,0
10243,1
10244,1
10245,1
10246,1
10247,1
10248,1
10249,0
10250,1
10251,1
10252,0
10253,1
10254,1
10255,1
10256,1
10257,0
10258,0
10259,1
10260,1
10261,1
10262,1
10263,0
10264,1
10265,1
10266,0
10267,0
10268,0
10269,0
10270,1
10271,0
10272,1
10273,0
10274,0
10275,1
10276,1
10277,0
10278,0
10279,0
10280,0
10281,0
10282,1
10283,0
10284,0
10285,1
10286,0
10287,0
10288,0
10289,0
10290,1
10291,0
10292,0
10293,1
10294,1
10295,0
10296,1
10297,1
10298,1
10299,1
10300,0
10301,0
10302,0
10303,0
10304,0
10305,1
10306,0
10307,1
10308,1
10309,0
10310,0
10311,1
10312,1
10313,1
10314,0
10315,1
10316,0
10317,1
10318,0
10319,1
10320,1
10321,0
10322,0
10323,1
10324,1
10325,0
10326,0
10327,0
10328,1
10329,1
10330,0
10331,0
10332,0
10333,0
10334,1
10335,0
10336,1
10337,0
10338,0
10339,1
10340,1
10341,0
10342,0
10343,0
10344,1
10345,1
10346,1
10347,1
10348,0
10349,0
10350,1
10351,1
10352,0
10353,1
10354,1
10355,1
10356,1
10357,1
10358,1
10359,1
10360,1
10361,1
10362,1
10363,0
10364,0
10365,1
10366,1
10367,0
10368,0
10369,0
10370,0
10371,1
10372,0
10373,0
10374,1
10375,0
10376,0
10377,0
10378,0
10379,1
10380,0
10381,1
10382,0
10383,1
10384,0
10385,0
10386,1
10387,0
10388,0
10389,1
10390,0
10391,1
10392,0
10393,0
10394,0
10395,1
10396,1
10397,1
10398,1
10399,1
10400,1
10401,1
10402,1
10403,1
10404,0
10405,1
10406,1
10407,1
10408,0
10409,0
10410,0
10411,1
10412,1
10413,1
10414,0
10415,1
10416,1
10417,0
10418,0
10419,1
10420,1
10421,0
10422,1
10423,1
10424,0
10425,0
10426,1
10427,1
10428,0
10429,0
10430,1
10431,1
10432,1
10433,0
10434,1
10435,1
10436,1
10437,1
10438,0
10439,1
10440,1
10441,0
10442,0
10443,1
10444,0
10445,1
10446,0
10447,0
10448,0
10449,0
10450,1
10451,1
10452,1
10453,1
10454,1
10455,1
10456,1
10457,1
10458,1
10459,1
10460,1
10461,1
10462,1
10463,0
10464,0
10465,0
10466,0
10467,0
10468,0
10469,0
10470,0
10471,0
10472,0
10473,1
10474,0
10475,1
10476,1
10477,1
10478,0
10479,1
10480,1
10481,1
10482,1
10483,1
10484,1
10485,1
10486,1
10487,0
10488,1
10489,1
10490,0
10491,0
10492,0
10493,1
10494,1
10495,1
10496,0
10497,0
10498,0
10499,1
10500,1
10501,0
10502,1
10503,0
10504,1
10505,1
10506,0
10507,0
10508,1
10509,0
10510,1
10511,1
10512,1
10513,0
10514,0
10515,1
10516,1
10517,1
10518,0
10519,1
10520,1
10521,1
10522,0
10523,0
10524,0
10525,1
10526,0
10527,1
10528,1
10529,1
10530,1
10531,0
10532,0
10533,0
10534,0
10535,1
10536,1
10537,1
10538,0
10539,0
10540,1
10541,0
10542,1
10543,1
10544,0
10545,1
10546,1
10547,1
10548,1
10549,1
10550,0
10551,0
10552,1
10553,1
10554,1
10555,1
10556,0
10557,1
10558,0
10559,0
10560,1
10561,0
10562,0
10563,0
10564,0
10565,0
10566,1
10567,0
10568,1
10569,1
10570,1
10571,0
10572,0
10573,1
10574,1
10575,1
10576,1
10577,1
10578,0
10579,1
10580,1
10581,1
10582,0
10583,1
10584,0
10585,1
10586,1
10587,0
10588,1
10589,0
10590,0
10591,0
10592,0
10593,0
10594,0
10595,0
10596,0
10597,0
10598,0
10599,1
10600,1
10601,0
10602,0
10603,0
10604,1
10605,1
10606,0
10607,1
10608,0
10609,0
10610,1
10611,0
10612,1
10613,0
10614,1
10615,1
10616,0
10617,1
10618,1
10619,1
10620,1
10621,1
10622,1
10623,1
10624,1
10625,1
10626,1
10627,1
10628,0
10629,1
10630,0
10631,1
10632,1
10633,1
10634,0
10635,1
10636,0
10637,1
10638,1
10639,0
10640,1
10641,0
10642,1
10643,0
10644,0
10645,0
10646,1
10647,0
10648,1
10649,0
10650,0
10651,0
10652,0
10653,0
10654,0
10655,1
10656,0
10657,1
10658,0
10659,0
10660,0
10661,1
10662,1
10663,0
10664,0
10665,1
10666,0
10667,0
10668,1
10669,0
10670,0
10671,0
10672,0
10673,1
10674,0
10675,1
10676,1
10677,1
10678,1
10679,1
10680,1
10681,0
10682,1
10683,1
10684,0
10685,0
10686,1
10687,0
10688,0
10689,1
10690,1
10691,0
10692,0
10693,1
10694,1
10695,1
10696,0
10697,1
10698,1
10699,0
10700,1
10701,1
10702,0
10703,1
10704,1
10705,0
10706,1
10707,0
10708,0
10709,1
10710,1
10711,1
10712,1
10713,0
10714,1
10715,1
10716,1
10717,1
10718,0
10719,1
10720,1
10721,0
10722,1
10723,1
10724,0
10725,0
10726,1
10727,0
10728,1
10729,0
10730,0
10731,0
10732,0
10733,0
10734,0
10735,1
10736,0
10737,0
10738,0
10739,1
10740,0
10741,1
10742,0
10743,1
10744,0
10745,0
10746,0
10747,1
10748,1
10749,1
10750,1
10751,0
10752,0
10753,1
10754,0
10755,0
10756,0
10757,1
10758,0
10759,0
10760,0
10761,1
10762,0
10763,0
10764,1
10765,1
10766,0
10767,0
10768,0
10769,1
10770,1
10771,0
10772,1
10773,1
10774,0
10775,1
10776,0
10777,0
10778,1
10779,1
10780,0
10781,1
10782,1
10783,0
10784,1
10785,1
10786,0
10787,0
10788,1
10789,0
10790,0
10791,0
10792,0
10793,0
10794,1
10795,0
10796,1
10797,1
10798,0
10799,1
10800,0
10801,0
10802,0
10803,0
10804,0
10805,0
10806,1
10807,0
10808,0
10809,1
10810,1
10811,1
10812,1
10813,1
10814,1
10815,0
10816,0
10817,0
10818,1
10819,1
10820,0
10821,0
10822,1
10823,0
10824,1
10825,1
10826,0
10827,0
10828,0
10829,1
10830,1
10831,1
10832,1
10833,0
10834,0
10835,1
10836,0
10837,0
10838,1
10839,0
10840,0
10841,0
10842,0
10843,1
10844,0
10845,0
10846,1
10847,0
10848,0
10849,0
10850,1
10851,1
10852,1
10853,1
10854,1
10855,1
10856,1
10857,1
10858,0
10859,1
10860,0
10861,0
10862,1
10863,0
10864,1
10865,0
10866,0
10867,0
10868,1
10869,0
10870,1
10871,1
10872,0
10873,0
10874,0
10875,1
10876,0
10877,1
10878,0
10879,1
10880,0
10881,1
10882,1
10883,0
10884,0
10885,0
10886,1
10887,0
10888,1
10889,0
10890,1
10891,0
10892,1
10893,0
10894,1
10895,0
10896,0
10897,1
10898,0
10899,1
10900,0
10901,0
10902,0
10903,0
10904,0
10905,0
10906,1
10907,0
10908,0
10909,1
10910,0
10911,0
10912,1
10913,1
10914,1
10915,0
10916,0
10917,1
10918,1
10919,0
10920,1
10921,0
10922,0
10923,1
10924,1
10925,0
10926,0
10927,0
10928,0
10929,1
10930,1
10931,0
10932,1
10933,0
10934,1
10935,1
10936,0
10937,1
10938,0
10939,1
10940,1
10941,0
10942,0
10943,1
10944,0
10945,0
10946,0
10947,1
10948,1
10949,1
10950,0
10951,0
10952,1
10953,0
10954,0
10955,1
10956,0
10957,0
10958,1
10959,0
10960,0
10961,1
10962,0
10963,1
10964,1
10965,0
10966,1
10967,0
10968,0
10969,1
10970,1
10971,0
10972,1
10973,0
10974,1
10975,0
10976,0
10977,1
10978,0
10979,1
10980,0
10981,0
10982,1
10983,1
10984,1
10985,1
10986,0
10987,0
10988,0
10989,0
10990,1
10991,1
10992,0
10993,0
10994,0
10995,1
10996,0
10997,1
10998,0
10999,0
11000,0
11001,0
11002,1
11003,0
11004,0
11005,1
11006,1
11007,1
11008,0
11009,0
11010,1
11011,1
11012,0
11013,0
11014,0
11015,0
11016,0
11017,1
11018,1
11019,1
11020,0
11021,1
11022,1
11023,1
11024,1
11025,0
11026,1
11027,1
11028,1
11029,0
11030,1
11031,1
11032,1
11033,0
11034,1
11035,0
11036,0
11037,0
11038,0
11039,0
11040,0
11041,0
11042,1
11043,1
11044,0
11045,1
11046,1
11047,0
11048,0
11049,1
11050,0
11051,0
11052,1
11053,1
11054,0
11055,0
11056,0
11057,1
11058,1
11059,0
11060,1
11061,1
11062,0
11063,1
11064,1
11065,0
11066,0
11067,1
11068,0
11069,1
11070,0
11071,1
11072,1
11073,0
11074,0
11075,1
11076,1
11077,0
11078,1
11079,0
11080,1
11081,1
11082,1
11083,1
11084,0
11085,0
11086,0
11087,0
11088,0
11089,0
11090,0
11091,0
11092,0
11093,1
11094,0
11095,1
11096,0
11097,1
11098,0
11099,1
11100,0
11101,0
11102,0
11103,0
11104,0
11105,0
11106,0
11107,1
11108,0
11109,0
11110,0
11111,0
11112,0
11113,1
11114,0
11115,0
11116,1
11117,1
11118,1
11119,0
11120,1
11121,1
11122,1
11123,1
11124,1
11125,0
11126,0
11127,1
11128,0
11129,0
11130,0
11131,1
11132,0
11133,1
11134,1
11135,0
11136,1
11137,0
11138,0
11139,1
11140,1
11141,1
11142,0
11143,0
11144,1
11145,1
11146,0
11147,1
11148,0
11149,1
11150,1
11151,1
11152,1
11153,0
11154,1
11155,0
11156,1
11157,0
11158,1
11159,1
11160,1
11161,1
11162,1
11163,0
11164,0
11165,1
11166,0
11167,1
11168,1
11169,0
11170,0
11171,1
11172,1
11173,1
11174,0
11175,0
11176,0
11177,0
11178,0
11179,1
11180,1
11181,0
11182,1
11183,1
11184,0
11185,0
11186,0
11187,0
11188,1
11189,1
11190,0
11191,0
11192,0
11193,1
11194,1
11195,0
11196,1
11197,1
11198,1
11199,0
11200,0
11201,0
11202,0
11203,0
11204,0
11205,0
11206,0
11207,1
11208,1
11209,0
11210,0
11211,1
11212,0
11213,0
11214,1
11215,0
11216,1
11217,0
11218,1
11219,0
11220,0
11221,1
11222,1
11223,0
11224,0
11225,1
11226,0
11227,1
11228,1
11229,1
11230,0
11231,1
11232,0
11233,0
11234,0
11235,0
11236,1
11237,1
11238,1
11239,1
11240,1
11241,0
11242,1
11243,0
11244,0
11245,0
11246,1
11247,1
11248,1
11249,1
11250,1
11251,1
11252,1
11253,0
11254,1
11255,0
11256,1
11257,1
11258,1
11259,0
11260,0
11261,0
11262,1
11263,1
11264,0
11265,1
11266,1
11267,1
11268,0
11269,0
11270,0
11271,1
11272,1
11273,1
11274,1
11275,1
11276,1
11277,0
11278,1
11279,0
11280,1
11281,0
11282,0
11283,1
11284,0
11285,0
11286,1
11287,1
11288,0
11289,0
11290,0
11291,1
11292,1
11293,0
11294,1
11295,0
11296,1
11297,0
11298,0
11299,0
11300,0
11301,1
11302,1
11303,1
11304,0
11305,0
11306,0
11307,0
11308,1
11309,1
11310,1
11311,0
11312,1
11313,1
11314,0
11315,1
11316,0
11317,1
11318,0
11319,0
11320,1
11321,0
11322,1
11323,0
11324,0
11325,0
11326,0
11327,0
11328,1
11329,0
11330,1
11331,1
11332,1
11333,1
11334,0
11335,1
11336,1
11337,1
11338,0
11339,0
11340,1
11341,1
11342,1
11343,0
11344,0
11345,0
11346,0
11347,0
11348,1
11349,1
11350,0
11351,0
11352,1
11353,0
11354,1
11355,0
11356,0
11357,1
11358,0
11359,0
11360,0
11361,0
11362,1
11363,0
11364,1
11365,1
11366,0
11367,1
11368,1
11369,0
11370,1
11371,1
11372,0
11373,0
11374,1
11375,0
11376,1
11377,1
11378,1
11379,1
11380,1
11381,0
11382,1
11383,0
11384,1
11385,1
11386,1
11387,1
11388,1
11389,0
11390,1
11391,1
11392,1
11393,1
11394,0
11395,0
11396,1
11397,0
11398,1
11399,0
11400,0
11401,0
11402,1
11403,0
11404,0
11405,1
11406,0
11407,0
11408,1
11409,0
11410,1
11411,0
11412,0
11413,0
11414,1
11415,0
11416,0
11417,1
11418,0
11419,1
11420,1
11421,0
11422,0
11423,1
11424,1
11425,0
11426,0
11427,1
11428,0
11429,1
11430,0
11431,1
11432,0
11433,0
11434,0
11435,1
11436,0
11437,1
11438,0
11439,0
11440,1
11441,1
11442,0
11443,0
11444,0
11445,1
11446,1
11447,1
11448,1
11449,1
11450,1
11451,0
11452,0
11453,1
11454,1
11455,1
11456,1
11457,1
11458,0
11459,1
11460,1
11461,0
11462,1
11463,1
11464,1
11465,1
11466,0
11467,1
11468,0
11469,0
11470,0
11471,1
11472,1
11473,1
11474,1
11475,0
11476,0
11477,0
11478,1
11479,0
11480,0
11481,0
11482,0
11483,1
11484,0
11485,1
11486,0
11487,1
11488,1
11489,1
11490,1
11491,1
11492,0
11493,1
11494,1
11495,1
11496,0
11497,0
11498,1
11499,1
11500,1
11501,1
11502,0
11503,0
11504,1
11505,0
11506,1
11507,1
11508,0
11509,1
11510,0
11511,0
11512,0
11513,0
11514,0
11515,1
11516,0
11517,0
11518,1
11519,1
11520,1
11521,1
11522,0
11523,1
11524,0
11525,1
11526,0
11527,0
11528,0
11529,1
11530,0
11531,1
11532,0
11533,0
11534,0
11535,0
11536,0
11537,0
11538,0
11539,1
11540,0
11541,1
11542,1
11543,0
11544,1
11545,0
11546,0
11547,1
11548,0
11549,0
11550,1
11551,0
11552,0
11553,1
11554,0
11555,1
11556,0
11557,1
11558,0
11559,0
11560,1
11561,0
11562,0
11563,1
11564,1
11565,1
11566,1
11567,0
11568,1
11569,0
11570,1
11571,1
11572,0
11573,1
11574,1
11575,1
11576,1
11577,0
11578,0
11579,0
11580,1
11581,1
11582,1
11583,0
11584,1
11585,1
11586,1
11587,1
11588,1
11589,1
11590,0
11591,0
11592,0
11593,1
11594,0
11595,0
11596,1
11597,1
11598,0
11599,0
11600,0
11601,1
11602,0
11603,1
11604,0
11605,1
11606,0
11607,0
11608,0
11609,1
11610,1
11611,0
11612,1
11613,1
11614,1
11615,1
11616,0
11617,0
11618,1
11619,0
11620,1
11621,1
11622,0
11623,0
11624,0
11625,1
11626,0
11627,1
11628,1
11629,0
11630,0
11631,0
11632,0
11633,0
11634,1
11635,0
11636,0
11637,1
11638,1
11639,1
11640,0
11641,0
11642,0
11643,0
11644,0
11645,0
11646,0
11647,1
11648,1
11649,1
11650,0
11651,0
11652,1
11653,1
11654,0
11655,0
11656,1
11657,1
11658,1
11659,0
11660,1
11661,0
11662,1
11663,0
11664,1
11665,0
11666,0
11667,1
11668,0
11669,1
11670,1
11671,1
11672,1
11673,1
11674,1
11675,0
11676,0
11677,0
11678,0
11679,0
11680,0
11681,1
11682,0
11683,1
11684,0
11685,0
11686,1
11687,1
11688,0
11689,1
11690,1
11691,1
11692,0
11693,1
11694,0
11695,1
11696,1
11697,0
11698,1
11699,1
11700,1
11701,0
11702,1
11703,0
11704,1
11705,0
11706,1
11707,1
11708,0
11709,0
11710,0
11711,1
11712,0
11713,1
11714,1
11715,1
11716,1
11717,0
11718,0
11719,1
11720,0
11721,0
11722,1
11723,1
11724,1
11725,0
11726,0
11727,1
11728,1
11729,0
11730,0
11731,1
11732,1
11733,1
11734,1
11735,1
11736,1
11737,1
11738,0
11739,0
11740,0
11741,0
11742,1
11743,1
11744,0
11745,1
11746,0
11747,1
11748,0
11749,0
11750,1
11751,1
11752,0
11753,1
11754,1
11755,1
11756,1
11757,1
11758,0
11759,0
11760,1
11761,1
11762,0
11763,0
11764,0
11765,0
11766,1
11767,0
11768,1
11769,1
11770,0
11771,1
11772,1
11773,1
11774,0
11775,0
11776,0
11777,1
11778,0
11779,0
11780,1
11781,0
11782,1
11783,0
11784,1
11785,0
11786,0
11787,0
11788,1
11789,1
11790,0
11791,0
11792,0
11793,0
11794,1
11795,0
11796,1
11797,1
11798,1
11799,1
11800,0
11801,0
11802,1
11803,1
11804,0
11805,0
11806,0
11807,1
11808,1
11809,1
11810,0
11811,1
11812,0
11813,0
11814,0
11815,1
11816,0
11817,0
11818,1
11819,1
11820,0
11821,1
11822,1
11823,1
11824,0
11825,1
11826,0
11827,0
11828,0
11829,0
11830,1
11831,0
11832,1
11833,0
11834,1
11835,0
11836,1
11837,0
11838,1
11839,0
11840,0
11841,0
11842,1
11843,1
11844,1
11845,0
11846,1
11847,0
11848,0
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,1
11856,1
11857,0
11858,0
11859,0
11860,0
11861,1
11862,1
11863,1
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,0
11871,1
11872,0
11873,0
11874,0
11875,1
11876,1
11877,1
11878,1
11879,1
11880,1
11881,1
11882,1
11883,0
11884,1
11885,1
11886,0
11887,0
11888,1
11889,1
11890,1
11891,1
11892,1
11893,1
11894,0
11895,1
11896,1
11897,0
11898,0
11899,1
11900,0
11901,0
11902,1
11903,0
11904,0
11905,1
11906,1
11907,0
11908,0
11909,0
11910,0
11911,0
11912,0
11913,0
11914,1
11915,0
11916,0
11917,0
11918,1
11919,1
11920,1
11921,0
11922,1
11923,1
11924,0
11925,1
11926,0
11927,1
11928,0
11929,0
11930,1
11931,1
11932,0
11933,0
11934,1
11935,0
11936,0
11937,0
11938,0
11939,1
11940,1
11941,0
11942,1
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,0
11950,0
11951,1
11952,1
11953,0
11954,0
11955,1
11956,1
11957,0
11958,1
11959,1
11960,0
11961,1
11962,1
11963,0
11964,1
11965,0
11966,0
11967,1
11968,0
11969,1
11970,0
11971,1
11972,0
11973,1
11974,1
11975,0
11976,1
11977,0
11978,0
11979,1
11980,0
11981,0
11982,0
11983,1
11984,1
11985,0
11986,1
11987,0
11988,0
11989,0
11990,1
11991,1
11992,0
11993,1
11994,1
11995,1
11996,0
11997,0
11998,1
11999,0
12000,1
12001,1
12002,1
12003,0
12004,1
12005,0
12006,0
12007,1
12008,1
12009,0
12010,1
12011,1
12012,1
12013,0
12014,0
12015,1
12016,0
12017,0
12018,1
12019,0
12020,0
12021,0
12022,1
12023,0
12024,0
12025,0
12026,1
12027,0
12028,0
12029,1
12030,0
12031,1
12032,0
12033,1
12034,0
12035,1
12036,1
12037,0
12038,1
12039,0
12040,1
12041,0
12042,1
12043,0
12044,1
12045,0
12046,1
12047,1
12048,0
12049,1
12050,1
12051,0
12052,0
12053,1
12054,0
12055,1
12056,0
12057,0
12058,1
12059,1
12060,0
12061,1
12062,1
12063,1
12064,1
12065,0
12066,1
12067,1
12068,1
12069,1
12070,0
12071,0
12072,0
12073,1
12074,0
12075,0
12076,0
12077,1
12078,1
12079,1
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,1
12088,1
12089,0
12090,1
12091,0
12092,1
12093,1
12094,0
12095,0
12096,1
12097,1
12098,1
12099,0
12100,1
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,1
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,0
12117,1
12118,1
12119,1
12120,1
12121,1
12122,0
12123,0
12124,0
12125,1
12126,1
12127,1
12128,0
12129,1
12130,1
12131,1
12132,0
12133,1
12134,0
12135,0
12136,0
12137,1
12138,0
12139,1
12140,0
12141,1
12142,1
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,1
12151,0
12152,0
12153,1
12154,0
12155,0
12156,1
12157,1
12158,1
12159,0
12160,1
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,1
12168,0
12169,1
12170,1
12171,1
12172,1
12173,0
12174,1
12175,0
12176,0
12177,1
12178,1
12179,0
12180,0
12181,0
12182,0
12183,1
12184,0
12185,0
12186,1
12187,1
12188,0
12189,0
12190,0
12191,0
12192,0
12193,0
12194,1
12195,1
12196,0
12197,1
12198,1
12199,0
12200,1
12201,1
12202,0
12203,0
12204,0
12205,0
12206,0
12207,1
12208,0
12209,1
12210,0
12211,1
12212,0
12213,1
12214,0
12215,0
12216,0
12217,1
12218,0
12219,0
12220,1
12221,1
12222,1
12223,0
12224,1
12225,0
12226,1
12227,0
12228,1
12229,0
12230,0
12231,1
12232,1
12233,1
12234,0
12235,1
12236,1
12237,0
12238,0
12239,0
12240,1
12241,0
12242,0
12243,1
12244,0
12245,0
12246,0
12247,0
12248,0
12249,0
12250,1
12251,1
12252,1
12253,1
12254,1
12255,0
12256,1
12257,0
12258,0
12259,0
12260,0
12261,1
12262,1
12263,0
12264,1
12265,1
12266,1
12267,1
12268,1
12269,0
12270,1
12271,1
12272,0
12273,1
12274,1
12275,0
12276,1
12277,0
12278,1
12279,1
12280,1
12281,0
12282,0
12283,0
12284,0
12285,0
12286,1
12287,1
12288,0
12289,1
12290,0
12291,0
12292,1
12293,1
12294,0
12295,0
12296,0
12297,0
12298,0
12299,1
12300,0
12301,0
12302,0
12303,0
12304,0
12305,1
12306,0
12307,1
12308,1
12309,0
12310,1
12311,0
12312,1
12313,1
12314,1
12315,1
12316,0
12317,1
12318,0
12319,0
12320,0
12321,0
12322,0
12323,1
12324,1
12325,1
12326,1
12327,1
12328,1
12329,1
12330,0
12331,1
12332,0
12333,0
12334,1
12335,1
12336,0
12337,1
12338,0
12339,0
12340,1
12341,0
12342,1
12343,1
12344,0
12345,1
12346,1
12347,1
12348,1
12349,1
12350,0
12351,1
12352,1
12353,1
12354,0
12355,1
12356,1
12357,1
12358,1
12359,0
12360,0
12361,0
12362,1
12363,1
12364,1
12365,0
12366,1
12367,0
12368,1
12369,0
12370,1
12371,0
12372,1
12373,0
12374,0
12375,1
12376,1
12377,0
12378,1
12379,0
12380,0
12381,1
12382,1
12383,0
12384,1
12385,1
12386,0
12387,0
12388,0
12389,1
12390,1
12391,0
12392,1
12393,1
12394,0
12395,0
12396,0
12397,1
12398,0
12399,0
12400,1
12401,1
12402,1
12403,1
12404,1
12405,0
12406,0
12407,0
12408,0
12409,1
12410,0
12411,1
12412,1
12413,0
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,1
12425,1
12426,0
12427,0
12428,0
12429,1
12430,1
12431,0
12432,0
12433,0
12434,1
12435,1
12436,1
12437,1
12438,0
12439,1
12440,1
12441,1
12442,0
12443,1
12444,1
12445,1
12446,1
12447,0
12448,1
12449,1
12450,0
12451,0
12452,1
12453,0
12454,1
12455,1
12456,0
12457,0
12458,1
12459,0
12460,1
12461,0
12462,0
12463,1
12464,0
12465,0
12466,1
12467,0
12468,0
12469,1
12470,1
12471,1
12472,1
12473,0
12474,1
12475,1
12476,1
12477,1
12478,1
12479,1
12480,0
12481,1
12482,1
12483,0
12484,0
12485,0
12486,1
12487,0
12488,0
12489,1
12490,0
12491,0
12492,0
12493,1
12494,0
12495,0
12496,0
12497,1
12498,0
12499,0
12500,0
12501,0
12502,0
12503,1
12504,1
12505,1
12506,1
12507,0
12508,1
12509,1
12510,0
12511,0
12512,0
12513,0
12514,1
12515,1
12516,0
12517,1
12518,1
12519,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,1
12526,0
12527,0
12528,1
12529,1
12530,1
12531,1
12532,0
12533,1
12534,1
12535,1
12536,0
12537,0
12538,1
12539,0
12540,1
12541,0
12542,1
12543,1
12544,0
12545,1
12546,0
12547,1
12548,1
12549,0
12550,1
12551,0
12552,0
12553,1
12554,1
12555,0
12556,1
12557,1
12558,1
12559,0
12560,1
12561,1
12562,0
12563,0
12564,0
12565,1
12566,1
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,0
12574,1
12575,1
12576,0
12577,1
12578,1
12579,1
12580,1
12581,0
12582,0
12583,0
12584,1
12585,0
12586,0
12587,1
12588,1
12589,0
12590,0
12591,1
12592,0
12593,0
12594,1
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,1
12602,1
12603,0
12604,1
12605,0
12606,0
12607,0
12608,0
12609,1
12610,0
12611,1
12612,1
12613,1
12614,0
12615,1
12616,0
12617,0
12618,0
12619,0
12620,0
12621,1
12622,1
12623,1
12624,1
12625,1
12626,1
12627,1
12628,1
12629,0
12630,0
12631,0
12632,1
12633,1
12634,1
12635,0
12636,1
12637,0
12638,1
12639,0
12640,1
12641,1
12642,0
12643,1
12644,0
12645,0
12646,1
12647,1
12648,0
12649,0
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,1
12658,0
12659,0
12660,0
12661,0
12662,1
12663,0
12664,1
12665,1
12666,0
12667,0
12668,1
12669,0
12670,0
12671,1
12672,0
12673,0
12674,0
12675,0
12676,0
12677,1
12678,1
12679,1
12680,0
12681,1
12682,0
12683,0
12684,0
12685,0
12686,1
12687,0
12688,0
12689,1
12690,1
12691,1
12692,1
12693,0
12694,1
12695,1
12696,0
12697,0
12698,1
12699,0
12700,1
12701,1
12702,0
12703,1
12704,0
12705,1
12706,1
12707,1
12708,0
12709,0
12710,0
12711,1
12712,0
12713,0
12714,0
12715,1
12716,1
12717,0
12718,1
12719,0
12720,1
12721,1
12722,1
12723,1
12724,1
12725,0
12726,1
12727,0
12728,0
12729,0
12730,0
12731,1
12732,0
12733,0
12734,1
12735,0
12736,0
12737,1
12738,1
12739,1
12740,0
12741,1
12742,0
12743,0
12744,1
12745,1
12746,1
12747,1
12748,1
12749,1
12750,0
12751,1
12752,1
12753,1
12754,0
12755,1
12756,1
12757,1
12758,0
12759,0
